ID,School,Count,Grade
46316,56,27,9
46317,22,15,7
46318,5,49,11
46319,5,17,6
46320,55,43,2
46321,92,40,3
46322,96,18,5
46323,17,11,12
46324,15,13,3
46325,64,31,1
46326,26,45,5
46327,26,15,5
46328,67,48,10
46329,45,42,2
46330,45,11,4
46331,100,17,2
46332,58,49,6
46333,1,46,3
46334,11,40,12
46335,17,45,7
46336,45,35,8
46337,78,16,4
46338,1,50,1
46339,64,47,6
46340,58,15,12
46341,73,31,4
46342,73,50,6
46343,6,22,7
46344,28,12,11
46345,35,42,10
46346,94,26,3
46347,99,43,8
46348,43,44,8
46349,92,27,10
46350,37,24,6
46351,92,22,4
46352,43,38,6
46353,43,10,2
46354,17,47,3
46355,63,26,9
46356,22,38,5
46357,87,38,7
46358,75,12,6
46359,98,49,8
46360,24,44,1
46361,17,38,8
46362,6,32,8
46363,33,38,1
46364,80,19,5
46365,95,24,3
46366,8,39,7
46367,1,34,12
46368,51,45,12
46369,79,45,11
46370,1,50,1
46371,16,16,4
46372,84,14,1
46373,23,22,5
46374,90,37,7
46375,10,29,5
46376,76,22,8
46377,33,33,5
46378,2,16,8
46379,100,38,6
46380,21,37,1
46381,17,33,9
46382,21,42,1
46383,21,20,10
46384,37,46,5
46385,6,22,12
46386,6,15,10
46387,36,32,3
46388,4,44,8
46389,89,26,7
46390,82,22,2
46391,8,32,6
46392,80,24,2
46393,65,34,6
46394,80,47,11
46395,96,14,3
46396,86,38,4
46397,21,24,12
46398,98,13,9
46399,39,50,6
46400,71,18,12
46401,6,44,12
46402,94,32,9
46403,91,49,4
46404,82,16,5
46405,45,33,3
46406,36,31,1
46407,57,14,2
46408,98,20,9
46409,10,22,5
46410,74,43,3
46411,23,42,12
46412,22,50,2
46413,89,27,1
46414,45,37,10
46415,95,47,8
46416,30,47,4
46417,88,42,11
46418,61,45,4
46419,28,38,1
46420,23,39,1
46421,37,39,2
46422,89,40,7
46423,14,14,8
46424,100,10,1
46425,7,41,3
46426,52,43,3
46427,56,10,12
46428,96,13,11
46429,68,20,4
46430,54,17,10
46431,45,22,12
46432,58,20,12
46433,18,37,12
46434,94,33,3
46435,24,14,8
46436,33,31,1
46437,75,46,2
46438,35,38,1
46439,89,46,3
46440,19,16,9
46441,53,33,5
46442,72,33,9
46443,25,21,2
46444,22,37,8
46445,14,25,4
46446,26,40,11
46447,99,27,5
46448,19,48,7
46449,53,24,10
46450,75,30,8
46451,56,45,10
46452,99,35,10
46453,74,29,11
46454,69,43,10
46455,20,39,6
46456,24,40,3
46457,21,18,3
46458,15,41,6
46459,6,40,2
46460,42,31,9
46461,31,15,9
46462,87,19,5
46463,78,20,1
46464,75,13,4
46465,96,16,12
46466,69,35,11
46467,8,31,1
46468,46,25,7
46469,41,49,12
46470,79,41,3
46471,16,39,5
46472,26,48,2
46473,5,18,1
46474,61,25,8
46475,64,10,10
46476,80,23,11
46477,74,13,1
46478,15,42,5
46479,77,48,1
46480,100,23,2
46481,35,29,11
46482,31,26,12
46483,14,41,6
46484,92,24,10
46485,82,39,11
46486,96,26,11
46487,47,45,12
46488,84,46,5
46489,86,26,1
46490,52,26,4
46491,13,20,11
46492,42,10,8
46493,14,31,12
46494,1,43,8
46495,27,27,11
46496,33,10,11
46497,85,30,12
46498,70,18,8
46499,76,49,2
46500,91,10,11
46501,6,44,11
46502,61,50,3
46503,53,47,10
46504,53,19,11
46505,70,15,7
46506,62,43,5
46507,51,34,12
46508,9,31,11
46509,88,30,3
46510,16,22,3
46511,96,37,7
46512,52,45,5
46513,38,25,5
46514,42,17,4
46515,1,39,7
46516,77,50,10
46517,88,11,12
46518,42,42,9
46519,75,42,11
46520,58,31,12
46521,33,17,12
46522,38,26,6
46523,98,11,5
46524,80,32,6
46525,4,24,5
46526,10,32,8
46527,18,29,12
46528,39,48,10
46529,79,27,4
46530,38,47,12
46531,38,28,2
46532,22,30,10
46533,51,35,7
46534,63,17,2
46535,94,36,3
46536,31,49,10
46537,18,48,6
46538,60,12,8
46539,20,14,11
46540,45,23,6
46541,76,12,3
46542,97,25,3
46543,72,10,9
46544,62,39,1
46545,3,49,8
46546,21,31,5
46547,55,30,9
46548,97,48,11
46549,51,38,11
46550,78,23,7
46551,26,25,12
46552,11,39,5
46553,31,28,3
46554,49,49,12
46555,50,50,6
46556,36,11,1
46557,42,12,9
46558,83,23,12
46559,68,45,3
46560,66,48,7
46561,44,29,1
46562,75,18,6
46563,66,40,3
46564,63,10,6
46565,40,23,3
46566,86,41,6
46567,58,11,4
46568,82,11,1
46569,28,45,6
46570,42,45,12
46571,23,24,9
46572,46,29,11
46573,98,15,12
46574,88,30,12
46575,69,42,2
46576,94,28,1
46577,83,40,7
46578,5,26,12
46579,25,39,3
46580,57,35,8
46581,62,27,8
46582,37,30,8
46583,64,45,6
46584,43,45,11
46585,85,24,10
46586,19,43,4
46587,10,35,9
46588,30,12,7
46589,94,43,8
46590,33,45,2
46591,64,46,11
46592,70,47,7
46593,8,10,7
46594,50,35,8
46595,95,27,9
46596,33,32,4
46597,28,11,1
46598,17,38,2
46599,65,30,10
46600,96,13,1
46601,30,27,2
46602,91,24,6
46603,31,20,5
46604,79,41,9
46605,49,46,4
46606,58,25,8
46607,67,34,10
46608,89,49,2
46609,84,48,9
46610,97,46,3
46611,81,23,7
46612,60,35,3
46613,98,35,8
46614,5,33,6
46615,58,25,5
46616,72,23,7
46617,94,31,6
46618,52,39,1
46619,25,15,10
46620,56,38,11
46621,59,44,5
46622,74,46,4
46623,73,35,10
46624,90,42,5
46625,65,44,4
46626,70,23,1
46627,94,26,9
46628,27,21,4
46629,9,32,2
46630,41,23,10
46631,58,33,10
46632,34,49,10
46633,73,22,8
46634,84,29,8
46635,41,40,8
46636,52,27,5
46637,73,24,12
46638,80,30,1
46639,95,19,5
46640,34,42,8
46641,38,19,3
46642,63,43,5
46643,27,41,5
46644,78,41,3
46645,23,15,8
46646,51,29,6
46647,14,49,1
46648,37,40,5
46649,35,16,2
46650,100,32,10
46651,88,15,8
46652,15,18,4
46653,19,47,9
46654,1,48,2
46655,21,15,3
46656,29,16,9
46657,2,47,4
46658,31,20,1
46659,82,33,5
46660,70,27,4
46661,21,15,1
46662,80,31,3
46663,28,34,4
46664,55,12,6
46665,92,19,9
46666,53,33,10
46667,79,27,12
46668,20,41,5
46669,91,31,11
46670,47,36,4
46671,58,43,11
46672,16,34,10
46673,84,35,12
46674,24,35,11
46675,16,27,5
46676,57,38,5
46677,54,14,12
46678,37,22,10
46679,16,33,9
46680,62,46,9
46681,59,28,4
46682,95,22,9
46683,20,15,12
46684,7,39,4
46685,17,36,4
46686,80,39,11
46687,18,32,12
46688,7,24,9
46689,3,46,7
46690,94,33,1
46691,78,19,10
46692,21,44,12
46693,85,12,11
46694,66,32,7
46695,35,14,8
46696,78,27,9
46697,38,20,11
46698,64,42,5
46699,84,15,8
46700,59,45,3
46701,58,32,11
46702,59,20,1
46703,33,47,12
46704,6,18,3
46705,42,19,1
46706,48,23,11
46707,67,50,4
46708,9,32,4
46709,94,16,3
46710,15,24,2
46711,34,11,5
46712,11,14,8
46713,1,17,12
46714,36,26,11
46715,64,34,8
46716,25,34,10
46717,72,25,9
46718,20,10,4
46719,87,46,6
46720,89,20,7
46721,93,18,5
46722,56,10,8
46723,75,17,11
46724,81,35,5
46725,90,48,11
46726,69,14,9
46727,2,46,5
46728,66,12,3
46729,79,50,7
46730,9,50,6
46731,26,13,5
46732,58,36,11
46733,2,17,12
46734,45,27,6
46735,6,17,10
46736,2,15,10
46737,53,19,4
46738,31,12,3
46739,10,32,6
46740,95,20,8
46741,30,28,11
46742,90,29,11
46743,61,45,8
46744,28,26,8
46745,63,13,3
46746,46,16,6
46747,73,31,2
46748,3,48,6
46749,48,23,3
46750,43,42,10
46751,91,26,9
46752,22,25,9
46753,28,22,3
46754,91,34,12
46755,82,40,11
46756,89,27,7
46757,16,41,5
46758,12,37,8
46759,75,20,11
46760,18,19,1
46761,18,19,12
46762,5,33,11
46763,50,21,12
46764,7,38,9
46765,53,44,8
46766,25,19,12
46767,58,34,11
46768,70,50,5
46769,70,32,4
46770,9,17,2
46771,87,24,11
46772,11,36,3
46773,94,29,3
46774,45,25,8
46775,48,34,7
46776,31,39,7
46777,92,22,8
46778,92,42,2
46779,70,24,4
46780,29,13,4
46781,10,20,7
46782,87,32,12
46783,89,49,9
46784,16,28,5
46785,45,36,7
46786,58,19,11
46787,34,14,2
46788,19,46,11
46789,72,20,6
46790,51,16,2
46791,98,19,8
46792,43,23,10
46793,41,29,3
46794,36,35,10
46795,40,46,5
46796,27,43,8
46797,41,46,7
46798,83,24,12
46799,56,49,2
46800,10,23,2
46801,55,45,9
46802,81,23,12
46803,90,35,12
46804,35,29,8
46805,80,19,6
46806,50,10,8
46807,1,19,7
46808,48,42,10
46809,2,42,6
46810,58,34,8
46811,46,40,11
46812,24,23,11
46813,33,17,9
46814,25,46,6
46815,52,31,11
46816,81,16,1
46817,5,27,10
46818,16,15,9
46819,32,30,6
46820,57,44,10
46821,77,43,10
46822,84,20,1
46823,57,13,1
46824,29,31,10
46825,67,34,3
46826,4,15,3
46827,22,21,7
46828,1,43,8
46829,62,44,5
46830,26,19,3
46831,46,50,10
46832,10,48,5
46833,20,23,4
46834,72,13,11
46835,65,13,8
46836,56,22,2
46837,36,42,2
46838,13,43,8
46839,84,26,5
46840,1,29,6
46841,17,35,10
46842,62,30,12
46843,3,27,11
46844,28,39,11
46845,57,19,1
46846,2,17,4
46847,14,22,10
46848,35,18,1
46849,93,11,7
46850,62,32,9
46851,92,20,12
46852,16,25,1
46853,70,10,10
46854,56,18,3
46855,24,36,7
46856,84,15,9
46857,91,39,6
46858,96,14,5
46859,4,41,1
46860,4,39,9
46861,86,34,8
46862,49,45,4
46863,16,32,4
46864,66,17,1
46865,74,21,6
46866,26,29,9
46867,83,23,12
46868,1,17,3
46869,75,10,12
46870,82,35,3
46871,85,31,3
46872,53,37,1
46873,36,47,9
46874,50,28,9
46875,29,39,3
46876,7,48,3
46877,10,34,3
46878,4,45,7
46879,36,22,5
46880,14,38,11
46881,98,11,12
46882,73,35,7
46883,82,23,10
46884,38,19,6
46885,32,10,11
46886,23,25,4
46887,60,44,4
46888,6,19,12
46889,97,27,6
46890,59,50,2
46891,91,16,8
46892,10,34,12
46893,7,28,2
46894,11,40,2
46895,96,40,9
46896,85,16,9
46897,98,42,5
46898,76,41,9
46899,72,21,6
46900,28,17,2
46901,48,24,12
46902,73,24,12
46903,100,38,8
46904,39,24,2
46905,84,20,3
46906,62,10,5
46907,78,20,12
46908,100,32,1
46909,73,16,7
46910,46,10,7
46911,45,37,11
46912,83,30,11
46913,34,18,4
46914,45,36,4
46915,6,38,5
46916,51,27,2
46917,61,27,1
46918,95,46,10
46919,12,43,1
46920,63,31,12
46921,67,33,3
46922,40,14,3
46923,72,43,10
46924,45,46,12
46925,37,13,5
46926,89,25,1
46927,14,43,7
46928,45,34,11
46929,20,44,1
46930,33,22,5
46931,39,36,6
46932,18,20,11
46933,63,18,9
46934,54,45,4
46935,16,38,4
46936,56,21,5
46937,91,49,2
46938,36,40,2
46939,81,11,8
46940,10,23,9
46941,61,45,11
46942,32,20,1
46943,23,45,2
46944,30,21,9
46945,86,35,5
46946,26,42,9
46947,34,19,6
46948,63,48,7
46949,34,10,11
46950,57,18,7
46951,81,40,8
46952,46,26,10
46953,79,48,2
46954,18,39,3
46955,85,27,7
46956,97,41,9
46957,20,24,3
46958,11,20,7
46959,28,47,7
46960,86,46,11
46961,70,42,8
46962,34,21,5
46963,70,39,2
46964,31,24,10
46965,58,39,9
46966,76,24,6
46967,67,47,10
46968,6,41,12
46969,67,44,6
46970,15,40,3
46971,92,30,11
46972,87,27,6
46973,34,21,10
46974,41,28,4
46975,42,20,6
46976,66,13,5
46977,57,48,6
46978,93,29,11
46979,53,30,3
46980,31,37,9
46981,52,50,9
46982,73,37,10
46983,76,13,1
46984,10,10,3
46985,91,45,6
46986,75,49,2
46987,22,36,2
46988,44,50,5
46989,15,29,1
46990,57,14,8
46991,28,30,8
46992,22,29,12
46993,4,28,10
46994,83,12,7
46995,13,33,2
46996,92,41,10
46997,18,22,4
46998,52,20,3
46999,42,11,11
47000,77,33,2
47001,18,11,2
47002,26,49,7
47003,10,35,5
47004,85,17,2
47005,16,30,7
47006,59,34,6
47007,42,39,3
47008,98,17,12
47009,24,45,7
47010,50,32,2
47011,46,35,11
47012,42,20,12
47013,90,35,5
47014,93,40,3
47015,44,44,4
47016,41,26,12
47017,15,44,5
47018,3,39,7
47019,48,29,9
47020,23,32,8
47021,95,35,2
47022,46,46,12
47023,78,38,5
47024,57,19,6
47025,24,19,5
47026,5,26,3
47027,48,18,3
47028,75,32,3
47029,22,13,9
47030,90,18,12
47031,93,22,8
47032,72,24,9
47033,47,19,3
47034,3,47,4
47035,73,25,1
47036,95,33,2
47037,2,35,7
47038,70,22,1
47039,34,37,10
47040,94,20,1
47041,49,44,11
47042,21,26,7
47043,27,10,8
47044,11,31,3
47045,21,45,7
47046,7,19,4
47047,52,34,11
47048,41,29,4
47049,80,22,11
47050,98,15,5
47051,95,15,5
47052,28,39,11
47053,54,39,7
47054,89,15,3
47055,29,37,2
47056,14,37,2
47057,72,33,7
47058,87,30,2
47059,56,13,1
47060,15,44,10
47061,36,38,10
47062,59,36,6
47063,51,11,8
47064,46,40,6
47065,27,22,12
47066,99,36,11
47067,61,11,5
47068,32,47,6
47069,72,49,11
47070,33,32,7
47071,53,32,11
47072,51,10,3
47073,48,44,7
47074,54,17,2
47075,67,23,12
47076,1,34,12
47077,35,17,1
47078,37,23,3
47079,52,29,1
47080,99,15,5
47081,6,43,3
47082,100,25,7
47083,10,15,12
47084,54,13,6
47085,25,32,6
47086,64,37,8
47087,66,17,9
47088,87,47,10
47089,68,31,12
47090,77,18,9
47091,21,31,2
47092,55,46,1
47093,80,24,4
47094,78,38,3
47095,86,11,6
47096,27,31,5
47097,6,35,12
47098,98,16,12
47099,85,46,12
47100,82,18,8
47101,95,31,4
47102,60,10,2
47103,60,29,6
47104,50,49,4
47105,26,18,8
47106,43,47,9
47107,13,11,11
47108,93,33,4
47109,68,20,4
47110,82,24,6
47111,32,37,3
47112,34,29,8
47113,94,28,12
47114,26,25,9
47115,65,35,12
47116,55,17,3
47117,38,10,4
47118,85,21,12
47119,99,11,7
47120,69,48,1
47121,100,28,10
47122,27,35,2
47123,26,41,2
47124,33,27,5
47125,53,10,9
47126,91,44,12
47127,12,40,8
47128,33,39,7
47129,80,25,12
47130,75,41,6
47131,54,43,8
47132,25,20,10
47133,81,45,11
47134,66,34,6
47135,91,26,4
47136,86,11,9
47137,11,24,5
47138,18,48,10
47139,54,24,6
47140,38,28,4
47141,13,40,12
47142,41,43,1
47143,83,23,2
47144,13,34,9
47145,70,13,9
47146,77,41,6
47147,72,32,6
47148,4,10,5
47149,60,35,10
47150,34,13,8
47151,60,34,9
47152,55,31,11
47153,88,49,7
47154,17,32,3
47155,79,18,4
47156,8,25,9
47157,19,41,1
47158,98,36,1
47159,24,50,5
47160,95,42,12
47161,41,35,12
47162,97,30,7
47163,73,38,12
47164,43,43,2
47165,23,34,1
47166,67,14,2
47167,15,31,4
47168,96,26,2
47169,37,47,2
47170,96,44,6
47171,78,34,7
47172,40,47,2
47173,78,35,12
47174,87,34,5
47175,63,47,3
47176,62,45,9
47177,83,46,2
47178,39,29,9
47179,2,14,8
47180,97,22,7
47181,64,15,11
47182,93,42,9
47183,1,15,1
47184,19,30,3
47185,50,11,8
47186,72,31,1
47187,15,49,4
47188,51,34,10
47189,35,48,3
47190,49,33,7
47191,35,49,11
47192,18,19,1
47193,71,28,10
47194,57,13,9
47195,40,37,6
47196,14,11,4
47197,30,50,11
47198,32,36,4
47199,55,47,7
47200,74,17,12
47201,3,50,9
47202,73,21,11
47203,27,31,6
47204,29,38,3
47205,68,11,5
47206,23,37,8
47207,64,27,4
47208,1,11,9
47209,95,35,2
47210,93,28,4
47211,57,39,11
47212,77,18,6
47213,96,37,8
47214,60,44,1
47215,39,34,10
47216,34,47,10
47217,42,11,9
47218,30,49,5
47219,93,42,4
47220,52,41,9
47221,51,30,1
47222,75,13,1
47223,3,12,10
47224,94,44,3
47225,36,30,7
47226,37,28,3
47227,92,17,2
47228,100,38,9
47229,89,39,6
47230,16,17,10
47231,98,25,2
47232,64,49,10
47233,89,37,7
47234,95,11,9
47235,13,16,3
47236,22,10,4
47237,19,44,11
47238,27,28,11
47239,61,24,5
47240,100,28,4
47241,45,26,12
47242,86,49,9
47243,29,33,10
47244,3,10,10
47245,49,33,11
47246,23,25,10
47247,87,27,11
47248,55,17,2
47249,56,39,10
47250,11,39,8
47251,46,35,10
47252,39,33,3
47253,42,17,12
47254,71,30,10
47255,100,37,6
47256,23,29,11
47257,47,24,2
47258,56,47,11
47259,9,31,12
47260,72,45,7
47261,31,20,3
47262,29,33,3
47263,73,39,12
47264,90,19,6
47265,48,47,4
47266,7,50,11
47267,35,12,2
47268,25,13,8
47269,17,10,8
47270,15,36,5
47271,29,22,6
47272,21,26,5
47273,20,25,9
47274,11,10,12
47275,52,15,9
47276,33,36,11
47277,39,40,4
47278,94,29,1
47279,91,33,9
47280,51,10,4
47281,77,38,3
47282,79,24,3
47283,8,41,6
47284,5,33,2
47285,29,46,12
47286,96,42,12
47287,43,15,3
47288,81,42,4
47289,81,43,3
47290,15,39,3
47291,11,34,3
47292,42,15,2
47293,44,37,2
47294,54,41,5
47295,15,39,11
47296,80,18,10
47297,48,18,11
47298,79,42,3
47299,72,24,3
47300,94,47,8
47301,88,17,5
47302,71,14,8
47303,10,41,4
47304,85,46,12
47305,31,48,11
47306,75,40,3
47307,56,29,5
47308,16,47,10
47309,77,47,8
47310,35,30,2
47311,43,13,1
47312,78,19,10
47313,61,27,9
47314,64,10,8
47315,11,37,10
47316,76,10,11
47317,66,40,8
47318,88,37,10
47319,24,22,3
47320,82,11,10
47321,24,22,7
47322,68,37,5
47323,63,19,8
47324,17,39,4
47325,3,39,6
47326,78,14,11
47327,38,30,8
47328,25,12,4
47329,55,15,6
47330,72,10,6
47331,33,23,10
47332,83,39,2
47333,65,50,8
47334,12,23,8
47335,48,14,2
47336,98,14,4
47337,51,36,8
47338,65,33,11
47339,85,33,7
47340,57,24,8
47341,80,12,12
47342,96,12,3
47343,22,31,4
47344,82,40,10
47345,69,15,7
47346,85,20,1
47347,65,35,5
47348,6,37,10
47349,98,16,9
47350,6,20,10
47351,51,39,11
47352,100,23,12
47353,67,38,4
47354,69,14,11
47355,14,37,4
47356,45,38,1
47357,58,11,8
47358,17,21,12
47359,10,30,3
47360,32,46,1
47361,71,17,4
47362,71,43,1
47363,45,21,8
47364,18,25,6
47365,53,31,10
47366,63,40,9
47367,28,15,4
47368,59,38,4
47369,1,10,5
47370,90,15,1
47371,27,48,4
47372,46,29,8
47373,2,39,6
47374,17,37,8
47375,15,12,2
47376,22,48,12
47377,73,23,5
47378,6,40,11
47379,39,31,1
47380,74,30,9
47381,76,14,6
47382,25,48,5
47383,23,36,2
47384,41,22,3
47385,54,48,9
47386,59,37,10
47387,44,25,8
47388,40,47,2
47389,8,13,11
47390,99,35,7
47391,66,38,11
47392,59,17,10
47393,34,22,7
47394,53,36,10
47395,58,47,5
47396,43,25,2
47397,74,14,7
47398,62,16,4
47399,26,29,3
47400,32,43,2
47401,7,21,11
47402,100,31,10
47403,12,24,7
47404,13,23,12
47405,77,46,10
47406,16,46,2
47407,25,27,7
47408,75,47,8
47409,46,33,11
47410,6,30,1
47411,92,17,12
47412,59,12,5
47413,36,11,5
47414,63,16,10
47415,9,30,1
47416,8,49,6
47417,75,28,8
47418,59,15,4
47419,19,16,2
47420,2,10,8
47421,37,30,9
47422,84,27,7
47423,12,16,6
47424,24,26,2
47425,74,34,10
47426,11,27,10
47427,79,37,5
47428,42,20,12
47429,62,29,11
47430,73,16,8
47431,6,33,2
47432,62,35,2
47433,21,43,3
47434,12,24,10
47435,4,21,1
47436,15,19,12
47437,83,24,12
47438,68,10,7
47439,14,33,7
47440,72,20,1
47441,12,44,5
47442,99,29,3
47443,90,40,8
47444,44,21,2
47445,91,43,10
47446,81,28,7
47447,52,36,4
47448,61,30,3
47449,90,46,12
47450,98,17,9
47451,17,23,8
47452,53,29,8
47453,91,26,6
47454,37,12,2
47455,10,16,10
47456,27,25,1
47457,92,41,9
47458,23,42,1
47459,67,43,8
47460,70,19,1
47461,49,26,9
47462,89,10,7
47463,64,32,9
47464,37,26,12
47465,1,12,2
47466,18,48,3
47467,50,16,4
47468,56,37,11
47469,11,14,8
47470,51,42,4
47471,16,47,11
47472,59,34,2
47473,32,15,8
47474,17,12,7
47475,15,17,1
47476,50,30,8
47477,31,35,8
47478,89,46,2
47479,22,21,12
47480,39,29,9
47481,18,35,11
47482,11,28,3
47483,14,31,11
47484,48,43,3
47485,35,24,5
47486,93,21,7
47487,71,37,6
47488,50,38,9
47489,81,27,11
47490,65,24,3
47491,3,28,4
47492,75,13,5
47493,76,36,12
47494,72,26,2
47495,66,19,7
47496,62,38,12
47497,35,25,2
47498,77,26,4
47499,97,49,9
47500,58,24,2
47501,75,11,10
47502,6,11,2
47503,3,20,9
47504,49,20,10
47505,1,17,7
47506,73,16,7
47507,55,10,1
47508,63,24,2
47509,92,33,7
47510,23,50,7
47511,73,40,6
47512,17,10,2
47513,36,37,6
47514,5,19,8
47515,70,14,6
47516,44,40,8
47517,33,36,12
47518,58,44,5
47519,58,35,9
47520,29,30,10
47521,87,40,7
47522,57,32,11
47523,51,33,11
47524,32,30,12
47525,34,50,8
47526,30,41,11
47527,3,41,4
47528,88,19,6
47529,18,49,8
47530,78,44,6
47531,63,30,6
47532,54,16,12
47533,96,18,2
47534,94,28,1
47535,41,39,8
47536,44,32,12
47537,29,10,10
47538,3,38,8
47539,2,45,5
47540,93,20,7
47541,52,50,9
47542,54,48,3
47543,88,20,4
47544,30,45,11
47545,86,38,3
47546,2,26,10
47547,59,23,4
47548,25,47,7
47549,83,40,3
47550,84,35,7
47551,76,29,6
47552,24,36,3
47553,42,20,4
47554,14,49,10
47555,76,24,6
47556,64,33,11
47557,22,47,5
47558,62,43,3
47559,86,37,2
47560,29,45,3
47561,8,23,11
47562,39,40,5
47563,81,21,11
47564,98,26,4
47565,49,12,11
47566,17,47,4
47567,64,45,5
47568,5,39,8
47569,86,44,7
47570,4,42,10
47571,73,31,4
47572,24,41,2
47573,92,39,6
47574,32,25,6
47575,27,35,5
47576,53,13,8
47577,31,16,10
47578,99,40,7
47579,34,27,2
47580,100,45,12
47581,21,27,6
47582,6,42,2
47583,92,14,11
47584,5,25,10
47585,92,12,7
47586,62,13,1
47587,7,49,1
47588,73,43,2
47589,7,49,9
47590,29,34,5
47591,47,14,2
47592,65,46,7
47593,49,14,2
47594,46,38,9
47595,63,26,12
47596,85,37,3
47597,4,34,5
47598,92,44,2
47599,3,19,8
47600,76,50,7
47601,95,38,5
47602,47,18,1
47603,45,39,8
47604,32,39,4
47605,55,23,2
47606,49,12,12
47607,94,11,5
47608,30,45,5
47609,48,50,4
47610,98,31,2
47611,1,20,4
47612,9,10,10
47613,97,28,6
47614,16,37,2
47615,93,35,6
47616,71,29,12
47617,20,25,1
47618,25,41,9
47619,22,37,7
47620,96,49,4
47621,69,43,2
47622,46,44,4
47623,11,24,1
47624,73,37,1
47625,29,21,12
47626,32,19,6
47627,56,16,11
47628,82,41,12
47629,95,19,6
47630,4,16,5
47631,46,16,7
47632,15,29,12
47633,18,29,12
47634,9,41,11
47635,5,47,5
47636,12,41,3
47637,42,49,11
47638,57,46,5
47639,90,37,6
47640,52,46,2
47641,80,10,3
47642,1,17,2
47643,38,21,1
47644,40,14,5
47645,99,27,4
47646,83,14,1
47647,28,22,10
47648,34,42,6
47649,20,29,5
47650,18,50,12
47651,49,27,6
47652,19,41,1
47653,30,35,5
47654,52,11,7
47655,3,12,5
47656,51,37,4
47657,98,31,5
47658,45,44,6
47659,37,43,1
47660,95,37,10
47661,31,10,1
47662,50,35,10
47663,72,36,10
47664,55,37,1
47665,18,49,2
47666,100,31,11
47667,61,50,11
47668,27,24,6
47669,34,41,5
47670,50,32,11
47671,91,19,10
47672,54,34,8
47673,6,45,10
47674,29,22,1
47675,30,26,9
47676,54,21,6
47677,81,12,7
47678,39,18,10
47679,32,50,11
47680,19,24,3
47681,13,49,2
47682,77,46,7
47683,30,13,9
47684,74,35,2
47685,50,17,5
47686,31,47,2
47687,95,38,5
47688,70,20,12
47689,10,33,2
47690,22,31,3
47691,83,12,3
47692,13,49,4
47693,66,45,1
47694,14,10,8
47695,84,47,9
47696,65,28,6
47697,94,32,12
47698,43,43,12
47699,75,30,8
47700,24,26,10
47701,62,43,9
47702,62,25,6
47703,6,47,9
47704,29,50,12
47705,31,30,4
47706,84,26,5
47707,59,24,6
47708,75,41,8
47709,36,26,10
47710,57,36,9
47711,28,18,11
47712,3,11,12
47713,10,39,8
47714,5,36,5
47715,81,17,7
47716,67,14,11
47717,43,14,10
47718,94,36,6
47719,78,47,5
47720,11,20,2
47721,6,21,4
47722,24,31,12
47723,48,34,1
47724,44,48,6
47725,46,43,8
47726,99,26,4
47727,63,19,5
47728,56,28,10
47729,65,27,4
47730,59,42,1
47731,18,32,11
47732,58,43,2
47733,25,31,12
47734,42,23,11
47735,23,14,3
47736,66,26,7
47737,49,45,12
47738,50,29,2
47739,49,43,3
47740,92,27,6
47741,95,43,5
47742,60,25,5
47743,21,20,6
47744,93,42,8
47745,5,28,8
47746,45,39,9
47747,56,14,7
47748,62,49,5
47749,68,39,10
47750,61,22,6
47751,73,37,7
47752,76,10,11
47753,19,44,5
47754,10,36,6
47755,62,13,4
47756,35,37,9
47757,58,29,1
47758,95,48,4
47759,17,20,5
47760,44,27,2
47761,24,43,11
47762,9,21,4
47763,41,10,1
47764,68,25,1
47765,84,29,11
47766,82,50,1
47767,8,49,10
47768,36,40,8
47769,77,27,9
47770,50,49,4
47771,27,25,2
47772,49,39,11
47773,73,40,10
47774,9,26,3
47775,1,50,1
47776,52,21,7
47777,37,20,3
47778,47,40,5
47779,51,43,9
47780,68,43,10
47781,5,32,2
47782,4,49,10
47783,69,48,4
47784,97,41,9
47785,7,17,10
47786,60,28,5
47787,46,36,11
47788,3,40,7
47789,60,47,1
47790,15,23,5
47791,39,50,3
47792,21,48,3
47793,9,17,5
47794,6,14,11
47795,13,14,12
47796,21,25,12
47797,18,50,8
47798,97,50,2
47799,5,29,10
47800,13,17,1
47801,44,15,8
47802,99,32,11
47803,40,36,9
47804,12,42,6
47805,40,23,10
47806,71,28,3
47807,68,28,10
47808,16,34,12
47809,14,12,6
47810,88,24,8
47811,88,33,6
47812,70,31,7
47813,68,50,2
47814,76,28,11
47815,62,40,4
47816,53,38,11
47817,46,19,1
47818,52,33,7
47819,82,39,12
47820,96,17,4
47821,94,49,11
47822,21,21,10
47823,27,27,12
47824,16,33,9
47825,30,40,9
47826,81,23,9
47827,64,34,5
47828,64,31,6
47829,53,40,2
47830,96,12,3
47831,62,44,5
47832,33,19,3
47833,27,18,3
47834,69,41,10
47835,72,32,1
47836,51,14,1
47837,75,46,11
47838,97,15,12
47839,45,15,10
47840,53,47,11
47841,64,16,1
47842,57,15,5
47843,46,13,7
47844,95,38,2
47845,69,20,5
47846,51,30,1
47847,60,13,2
47848,24,35,8
47849,50,19,2
47850,69,46,8
47851,29,43,6
47852,9,19,10
47853,29,30,7
47854,100,28,12
47855,64,30,1
47856,40,17,9
47857,2,40,10
47858,35,10,1
47859,76,35,9
47860,61,29,8
47861,51,25,3
47862,18,37,7
47863,23,27,10
47864,66,50,2
47865,82,21,7
47866,48,31,5
47867,74,23,9
47868,32,29,9
47869,79,36,7
